Invoice_ID,Invoice_Date,Due_Date,Customer_ID,Department_ID,Invoice_Category,Invoice_Amount,Paid_Amount,Outstanding_Amount,Payment_Status,Region_ID
INV-011692,2025-10-27,2025-12-11,CUS-01385,DEP-001,Subscription,40338.68,8067.74,32270.94,Pending,REG-02
INV-011902,2025-10-27,2025-12-26,CUS-01742,DEP-003,Support,10198.28,10198.28,0.0,Paid,REG-02
INV-012421,2025-10-27,2025-11-26,CUS-01233,DEP-001,Service Revenue,12113.8,0.0,12113.8,Overdue,REG-01
INV-014012,2025-10-27,2025-11-26,CUS-00800,DEP-010,Implementation,65361.16,6536.12,58825.04,Overdue,REG-06
INV-000729,2025-10-28,2025-11-27,CUS-01457,DEP-009,Support,9151.74,0.0,9151.74,Cancelled,REG-08
INV-001058,2025-10-28,2025-12-27,CUS-01766,DEP-005,Service Revenue,27769.35,27769.35,0.0,Paid,REG-05
INV-001793,2025-10-28,2025-11-27,CUS-00567,DEP-004,Subscription,4891.72,4891.72,0.0,Paid,REG-02
INV-003803,2025-10-28,2025-11-27,CUS-00985,DEP-008,Subscription,9517.87,9517.87,0.0,Paid,REG-03
INV-004982,2025-10-28,2025-11-27,CUS-01013,DEP-001,Consulting,12997.21,0.0,12997.21,Pending,REG-02
INV-005399,2025-10-28,2025-11-27,CUS-01772,DEP-001,Service Revenue,198420.41,0.0,198420.41,Overdue,REG-05
INV-005467,2025-10-28,2025-12-27,CUS-01029,DEP-010,Implementation,42322.14,0.0,42322.14,Pending,REG-05
INV-007003,2025-10-28,2025-11-27,CUS-01017,DEP-006,Consulting,18027.28,18027.28,0.0,Paid,REG-07
INV-007203,2025-10-28,2025-12-27,CUS-00532,DEP-002,Maintenance,15027.03,0.0,15027.03,Overdue,REG-03
INV-007631,2025-10-28,2025-11-27,CUS-00275,DEP-010,Consulting,22332.7,22332.7,0.0,Paid,REG-08
INV-007963,2025-10-28,2025-11-12,CUS-01478,DEP-003,Subscription,62072.43,12414.49,49657.94,Pending,REG-01
INV-008151,2025-10-28,2025-11-27,CUS-00786,DEP-009,Implementation,7271.06,7271.06,0.0,Paid,REG-05
INV-008554,2025-10-28,2025-11-27,CUS-01657,DEP-001,Product Sales,6717.72,671.77,6045.95,Overdue,REG-03
INV-011119,2025-10-28,2025-12-27,CUS-01798,DEP-009,Support,19306.15,9264.9,10041.25,Partially Paid,REG-07
INV-012673,2025-10-28,2025-11-27,CUS-00599,DEP-009,Support,12337.64,0.0,12337.64,Pending,REG-01
INV-001872,2025-10-29,2025-11-28,CUS-01641,DEP-002,Other Revenue,10722.4,8986.47,1735.93,Partially Paid,REG-06
INV-002316,2025-10-29,2025-11-28,CUS-01840,DEP-007,Other Revenue,19072.75,10041.0,9031.75,Partially Paid,REG-08
INV-002331,2025-10-29,2025-11-13,CUS-01320,DEP-008,Implementation,11544.33,11544.33,0.0,Paid,REG-05
INV-002442,2025-10-29,2025-12-28,CUS-00381,DEP-007,Other Revenue,12678.66,12678.66,0.0,Paid,REG-06
INV-003034,2025-10-29,2025-11-28,CUS-01330,DEP-003,Consulting,42394.71,21051.17,21343.54,Partially Paid,REG-08
INV-003351,2025-10-29,2025-11-28,CUS-00628,DEP-007,Maintenance,30878.05,30878.05,0.0,Paid,REG-01
INV-004932,2025-10-29,2025-12-28,CUS-01540,DEP-005,Other Revenue,23410.77,12792.38,10618.39,Partially Paid,REG-02
INV-005229,2025-10-29,2025-11-28,CUS-00228,DEP-003,Implementation,32076.02,32076.02,0.0,Paid,REG-02
INV-005720,2025-10-29,2025-11-28,CUS-01187,DEP-002,Support,31132.77,31132.77,0.0,Paid,REG-07
INV-007018,2025-10-29,2025-11-28,CUS-00815,DEP-003,Service Revenue,29941.84,2994.18,26947.66,Overdue,REG-02
INV-007392,2025-10-29,2025-11-28,CUS-01710,DEP-007,Service Revenue,11308.99,11308.99,0.0,Paid,REG-02
INV-007869,2025-10-29,2025-12-13,CUS-01228,DEP-008,Other Revenue,2823.26,0.0,2823.26,Cancelled,REG-08
INV-007976,2025-10-29,2025-12-28,CUS-01288,DEP-009,Consulting,7948.49,7948.49,0.0,Paid,REG-07
INV-008306,2025-10-29,2025-11-28,CUS-00324,DEP-002,Maintenance,28869.81,28869.81,0.0,Paid,REG-01
INV-008919,2025-10-29,2025-11-28,CUS-00405,DEP-003,Service Revenue,51491.64,10298.33,41193.31,Overdue,REG-04
INV-008951,2025-10-29,2025-12-28,CUS-01803,DEP-008,Service Revenue,53529.2,0.0,53529.2,Cancelled,REG-02
INV-009879,2025-10-29,2025-11-28,CUS-01997,DEP-007,Service Revenue,58170.24,58170.24,0.0,Paid,REG-04
INV-010594,2025-10-29,2025-11-28,CUS-00065,DEP-002,Product Sales,14686.74,14686.74,0.0,Paid,REG-05
INV-012503,2025-10-29,2025-11-28,CUS-00825,DEP-008,Subscription,17170.62,17170.62,0.0,Paid,REG-03
INV-014537,2025-10-29,2025-11-28,CUS-00942,DEP-003,Support,42167.03,34050.52,8116.51,Partially Paid,REG-08
INV-014856,2025-10-29,2025-12-28,CUS-01536,DEP-008,Other Revenue,32963.56,0.0,32963.56,Overdue,REG-08
INV-001755,2025-10-30,2025-11-29,CUS-01588,DEP-003,Consulting,4856.86,0.0,4856.86,Pending,REG-06
INV-001896,2025-10-30,2025-11-29,CUS-00391,DEP-005,Support,31356.41,24801.85,6554.56,Partially Paid,REG-05
INV-002902,2025-10-30,2025-11-29,CUS-00684,DEP-008,Consulting,149830.29,149830.29,0.0,Paid,REG-04
INV-002910,2025-10-30,2025-11-14,CUS-01430,DEP-006,Maintenance,17429.92,17429.92,0.0,Paid,REG-03
INV-003650,2025-10-30,2025-12-14,CUS-00338,DEP-003,Maintenance,3662.26,0.0,3662.26,Pending,REG-05
INV-004187,2025-10-30,2025-11-29,CUS-01648,DEP-006,Service Revenue,30223.27,30223.27,0.0,Paid,REG-03
INV-004679,2025-10-30,2025-11-29,CUS-00806,DEP-010,Service Revenue,28694.92,2869.49,25825.43,Pending,REG-08
INV-005059,2025-10-30,2025-11-29,CUS-01130,DEP-004,Implementation,19420.93,19420.93,0.0,Paid,REG-04
INV-005895,2025-10-30,2025-11-29,CUS-00060,DEP-007,Consulting,19929.85,19929.85,0.0,Paid,REG-01
INV-006057,2025-10-30,2025-11-29,CUS-01550,DEP-007,Implementation,73108.46,73108.46,0.0,Paid,REG-02
INV-006322,2025-10-30,2025-11-29,CUS-01212,DEP-001,Maintenance,44291.31,44291.31,0.0,Paid,REG-05
INV-006454,2025-10-30,2025-11-29,CUS-01354,DEP-008,Support,38101.12,38101.12,0.0,Paid,REG-08
INV-006630,2025-10-30,2025-11-29,CUS-01007,DEP-005,Product Sales,16425.24,16425.24,0.0,Paid,REG-08
INV-007089,2025-10-30,2025-11-29,CUS-01835,DEP-001,Support,46927.24,0.0,46927.24,Pending,REG-07
INV-007662,2025-10-30,2025-11-29,CUS-01505,DEP-004,Maintenance,4240.94,4240.94,0.0,Paid,REG-01
INV-008361,2025-10-30,2025-11-29,CUS-01524,DEP-006,Subscription,26034.76,26034.76,0.0,Paid,REG-04
INV-012555,2025-10-30,2025-11-29,CUS-00158,DEP-001,Other Revenue,4362.33,4362.33,0.0,Paid,REG-03
INV-000837,2025-10-31,2025-11-30,CUS-01954,DEP-003,Other Revenue,81481.49,0.0,81481.49,Overdue,REG-02
INV-000958,2025-10-31,2025-11-30,CUS-01916,DEP-004,Subscription,7934.46,1586.89,6347.57,Pending,REG-08
INV-001684,2025-10-31,2025-11-15,CUS-01750,DEP-008,Consulting,21382.29,21382.29,0.0,Paid,REG-06
INV-001702,2025-10-31,2025-11-30,CUS-00553,DEP-005,Other Revenue,21140.35,21140.35,0.0,Paid,REG-05
INV-001776,2025-10-31,2025-11-30,CUS-01373,DEP-001,Consulting,54102.64,0.0,54102.64,Cancelled,REG-07
INV-003147,2025-10-31,2025-11-30,CUS-01145,DEP-001,Consulting,51269.51,22103.72,29165.79,Partially Paid,REG-06
INV-005221,2025-10-31,2025-11-30,CUS-00734,DEP-010,Implementation,4308.1,0.0,4308.1,Cancelled,REG-08
INV-005756,2025-10-31,2025-11-30,CUS-00505,DEP-009,Subscription,8114.83,8114.83,0.0,Paid,REG-08
INV-005923,2025-10-31,2025-11-30,CUS-01978,DEP-002,Product Sales,50383.94,50383.94,0.0,Paid,REG-07
INV-006327,2025-10-31,2025-11-30,CUS-00346,DEP-003,Subscription,9220.66,9220.66,0.0,Paid,REG-05
INV-006798,2025-10-31,2025-11-30,CUS-01384,DEP-010,Maintenance,9339.1,9339.1,0.0,Paid,REG-02
INV-007560,2025-10-31,2025-11-30,CUS-01311,DEP-004,Implementation,60105.56,12021.11,48084.45,Pending,REG-08
INV-008055,2025-10-31,2025-11-30,CUS-00978,DEP-005,Consulting,3255.01,1711.81,1543.2,Partially Paid,REG-08
INV-008606,2025-10-31,2025-11-30,CUS-01953,DEP-009,Product Sales,76951.43,76951.43,0.0,Paid,REG-06
INV-008749,2025-10-31,2025-11-30,CUS-01059,DEP-010,Service Revenue,14939.7,0.0,14939.7,Pending,REG-05
INV-009877,2025-10-31,2025-11-30,CUS-01522,DEP-005,Support,4413.88,4413.88,0.0,Paid,REG-07
INV-010415,2025-10-31,2025-12-15,CUS-00634,DEP-009,Implementation,27369.37,27369.37,0.0,Paid,REG-06
INV-010617,2025-10-31,2025-12-30,CUS-01525,DEP-008,Service Revenue,3390.45,3390.45,0.0,Paid,REG-03
INV-011506,2025-10-31,2025-11-15,CUS-00305,DEP-003,Subscription,54905.54,5490.55,49414.99,Pending,REG-06
INV-012509,2025-10-31,2025-12-15,CUS-00254,DEP-008,Subscription,19221.52,0.0,19221.52,Pending,REG-03
INV-013035,2025-10-31,2025-11-30,CUS-01224,DEP-009,Product Sales,35338.96,35338.96,0.0,Paid,REG-01
INV-014145,2025-10-31,2025-12-15,CUS-01384,DEP-007,Maintenance,10623.55,10623.55,0.0,Paid,REG-05
INV-000190,2025-11-01,2025-12-01,CUS-00991,DEP-001,Implementation,16280.43,16280.43,0.0,Paid,REG-05
INV-000382,2025-11-01,2025-12-01,CUS-00277,DEP-004,Service Revenue,7576.01,0.0,7576.01,Overdue,REG-01
INV-000847,2025-11-01,2025-12-01,CUS-01983,DEP-009,Implementation,6235.7,623.57,5612.13,Overdue,REG-06
INV-001432,2025-11-01,2025-11-16,CUS-01352,DEP-009,Subscription,20109.37,13567.85,6541.52,Partially Paid,REG-06
INV-001962,2025-11-01,2025-12-01,CUS-00216,DEP-006,Consulting,10369.02,0.0,10369.02,Overdue,REG-04
INV-003376,2025-11-01,2025-12-01,CUS-01080,DEP-001,Support,6401.69,6401.69,0.0,Paid,REG-06
INV-003936,2025-11-01,2025-12-01,CUS-01632,DEP-008,Support,2666.69,2000.78,665.91,Partially Paid,REG-06
INV-005779,2025-11-01,2025-12-01,CUS-01272,DEP-007,Subscription,17984.78,0.0,17984.78,Pending,REG-01
INV-005977,2025-11-01,2025-12-16,CUS-00875,DEP-007,Implementation,4559.81,4559.81,0.0,Paid,REG-04
INV-007280,2025-11-01,2025-12-01,CUS-00947,DEP-002,Service Revenue,37897.78,3789.78,34108.0,Overdue,REG-02
INV-009722,2025-11-01,2025-11-16,CUS-01856,DEP-010,Implementation,45271.23,34817.42,10453.81,Partially Paid,REG-05
INV-010124,2025-11-01,2025-12-01,CUS-01470,DEP-008,Support,27218.46,27218.46,0.0,Paid,REG-05
INV-010754,2025-11-01,2025-12-01,CUS-01210,DEP-003,Consulting,49087.71,9817.54,39270.17,Pending,REG-03
INV-011765,2025-11-01,2025-12-16,CUS-00277,DEP-006,Support,25138.5,0.0,25138.5,Overdue,REG-07
INV-013214,2025-11-01,2025-12-16,CUS-01611,DEP-001,Implementation,16857.79,0.0,16857.79,Pending,REG-07
INV-013989,2025-11-01,2025-12-01,CUS-00821,DEP-001,Consulting,10140.26,8168.44,1971.82,Partially Paid,REG-05
INV-000575,2025-11-02,2025-12-02,CUS-00913,DEP-009,Product Sales,8397.16,1679.43,6717.73,Overdue,REG-04
INV-000815,2025-11-02,2025-12-17,CUS-01957,DEP-005,Support,7157.94,0.0,7157.94,Overdue,REG-05
INV-002268,2025-11-02,2025-12-02,CUS-01126,DEP-009,Consulting,15247.46,1524.75,13722.71,Overdue,REG-04
INV-002277,2025-11-02,2025-12-02,CUS-00519,DEP-001,Maintenance,19459.86,19459.86,0.0,Paid,REG-08
INV-004810,2025-11-02,2026-01-01,CUS-01841,DEP-005,Implementation,8075.38,8075.38,0.0,Paid,REG-08
INV-005718,2025-11-02,2025-11-17,CUS-00222,DEP-006,Service Revenue,2742.16,548.43,2193.73,Pending,REG-08
INV-005968,2025-11-02,2025-12-17,CUS-01846,DEP-002,Product Sales,33875.34,33875.34,0.0,Paid,REG-05
INV-007026,2025-11-02,2026-01-01,CUS-00278,DEP-010,Support,30002.67,0.0,30002.67,Overdue,REG-01
INV-007500,2025-11-02,2025-12-02,CUS-01587,DEP-001,Consulting,9861.13,9861.13,0.0,Paid,REG-02
INV-007731,2025-11-02,2025-12-02,CUS-00740,DEP-009,Implementation,154230.21,154230.21,0.0,Paid,REG-02
INV-008756,2025-11-02,2025-12-02,CUS-01304,DEP-004,Consulting,18366.27,18366.27,0.0,Paid,REG-07
INV-009119,2025-11-02,2025-12-02,CUS-01113,DEP-010,Service Revenue,11077.18,0.0,11077.18,Pending,REG-02
INV-009149,2025-11-02,2025-12-02,CUS-00845,DEP-005,Product Sales,6072.67,6072.67,0.0,Paid,REG-04
INV-010187,2025-11-02,2026-01-01,CUS-00968,DEP-004,Other Revenue,4879.15,1346.66,3532.49,Partially Paid,REG-04
INV-011190,2025-11-02,2025-12-02,CUS-01635,DEP-004,Support,17280.65,0.0,17280.65,Pending,REG-05
INV-011334,2025-11-02,2025-12-02,CUS-00471,DEP-007,Other Revenue,17341.67,0.0,17341.67,Cancelled,REG-03
INV-011801,2025-11-02,2025-12-02,CUS-00712,DEP-010,Implementation,5883.02,5883.02,0.0,Paid,REG-07
INV-012071,2025-11-02,2025-12-02,CUS-01487,DEP-001,Other Revenue,14868.04,0.0,14868.04,Overdue,REG-04
INV-012261,2025-11-02,2025-12-02,CUS-01355,DEP-005,Other Revenue,9992.62,9992.62,0.0,Paid,REG-02
INV-012777,2025-11-02,2025-12-02,CUS-00319,DEP-003,Support,11011.46,1101.15,9910.31,Pending,REG-08
INV-014514,2025-11-02,2025-12-02,CUS-00165,DEP-005,Consulting,44770.01,44770.01,0.0,Paid,REG-04
INV-000662,2025-11-03,2025-12-03,CUS-01491,DEP-006,Subscription,18235.07,8938.14,9296.93,Partially Paid,REG-06
INV-002107,2025-11-03,2025-12-03,CUS-00434,DEP-004,Support,27873.46,27873.46,0.0,Paid,REG-05
INV-002155,2025-11-03,2025-12-03,CUS-00982,DEP-004,Subscription,23802.5,23802.5,0.0,Paid,REG-03
INV-002645,2025-11-03,2025-12-03,CUS-01385,DEP-007,Maintenance,34181.78,0.0,34181.78,Pending,REG-04
INV-003298,2025-11-03,2025-12-03,CUS-00785,DEP-001,Product Sales,1918.07,1514.82,403.25,Partially Paid,REG-05
INV-003996,2025-11-03,2026-01-02,CUS-01486,DEP-008,Support,11117.12,0.0,11117.12,Pending,REG-04
INV-004931,2025-11-03,2025-12-03,CUS-00375,DEP-008,Product Sales,10382.77,10382.77,0.0,Paid,REG-04
INV-005526,2025-11-03,2025-12-18,CUS-00847,DEP-009,Other Revenue,20922.35,20922.35,0.0,Paid,REG-05
INV-005764,2025-11-03,2025-11-18,CUS-00331,DEP-003,Other Revenue,6721.19,6721.19,0.0,Paid,REG-07
INV-006053,2025-11-03,2025-12-03,CUS-00475,DEP-003,Consulting,8253.9,8253.9,0.0,Paid,REG-06
INV-006841,2025-11-03,2025-12-03,CUS-01421,DEP-003,Maintenance,8422.43,0.0,8422.43,Pending,REG-05
INV-008101,2025-11-03,2025-12-03,CUS-01046,DEP-001,Maintenance,4587.71,4587.71,0.0,Paid,REG-03
INV-009067,2025-11-03,2025-12-03,CUS-01096,DEP-009,Service Revenue,12600.19,12600.19,0.0,Paid,REG-07
INV-009333,2025-11-03,2025-12-03,CUS-00883,DEP-007,Subscription,30147.3,30147.3,0.0,Paid,REG-02
INV-009606,2025-11-03,2025-12-03,CUS-01144,DEP-009,Service Revenue,29865.25,29865.25,0.0,Paid,REG-03
INV-009767,2025-11-03,2025-12-03,CUS-00439,DEP-005,Service Revenue,5891.81,5891.81,0.0,Paid,REG-04
INV-009795,2025-11-03,2025-12-03,CUS-00621,DEP-007,Service Revenue,12518.36,12518.36,0.0,Paid,REG-08
INV-010171,2025-11-03,2025-12-03,CUS-00882,DEP-006,Implementation,10600.13,0.0,10600.13,Pending,REG-04
INV-010226,2025-11-03,2025-12-03,CUS-01355,DEP-007,Consulting,9265.31,0.0,9265.31,Cancelled,REG-07
INV-010911,2025-11-03,2025-12-03,CUS-01398,DEP-004,Implementation,30798.38,0.0,30798.38,Overdue,REG-08
INV-011136,2025-11-03,2025-12-03,CUS-00686,DEP-010,Service Revenue,47984.17,0.0,47984.17,Overdue,REG-04
INV-011592,2025-11-03,2025-12-03,CUS-01916,DEP-008,Other Revenue,30575.59,30575.59,0.0,Paid,REG-04
INV-012024,2025-11-03,2025-12-03,CUS-01320,DEP-007,Consulting,26341.23,26341.23,0.0,Paid,REG-06
INV-012854,2025-11-03,2025-12-18,CUS-00132,DEP-007,Product Sales,3735.71,0.0,3735.71,Overdue,REG-08
INV-013031,2025-11-03,2026-01-02,CUS-00481,DEP-004,Implementation,21223.03,0.0,21223.03,Overdue,REG-05
INV-014106,2025-11-03,2025-12-03,CUS-01341,DEP-007,Maintenance,8638.8,0.0,8638.8,Pending,REG-03
INV-014883,2025-11-03,2025-12-03,CUS-00434,DEP-004,Product Sales,48030.54,48030.54,0.0,Paid,REG-01
INV-001180,2025-11-04,2025-12-04,CUS-00140,DEP-001,Product Sales,27678.33,0.0,27678.33,Overdue,REG-02
INV-002941,2025-11-04,2025-12-19,CUS-00171,DEP-009,Subscription,20796.43,11564.34,9232.09,Partially Paid,REG-02
INV-004558,2025-11-04,2025-12-04,CUS-00664,DEP-002,Maintenance,23361.48,4672.3,18689.18,Pending,REG-02
INV-005165,2025-11-04,2025-11-19,CUS-00583,DEP-007,Product Sales,65149.34,65149.34,0.0,Paid,REG-06
INV-005560,2025-11-04,2025-12-04,CUS-01539,DEP-009,Maintenance,14482.2,14482.2,0.0,Paid,REG-04
INV-005753,2025-11-04,2025-12-04,CUS-01513,DEP-003,Implementation,8827.0,8827.0,0.0,Paid,REG-07
INV-007031,2025-11-04,2025-12-04,CUS-00083,DEP-005,Maintenance,22924.47,2292.45,20632.02,Overdue,REG-02
INV-007418,2025-11-04,2025-11-19,CUS-00990,DEP-009,Product Sales,13887.27,13887.27,0.0,Paid,REG-01
INV-008517,2025-11-04,2025-12-04,CUS-00166,DEP-002,Other Revenue,6483.79,5206.36,1277.43,Partially Paid,REG-03
INV-008810,2025-11-04,2025-12-04,CUS-00647,DEP-006,Consulting,45527.38,16295.32,29232.06,Partially Paid,REG-05
INV-009139,2025-11-04,2025-12-19,CUS-00868,DEP-006,Implementation,35781.29,35781.29,0.0,Paid,REG-07
INV-009289,2025-11-04,2026-01-03,CUS-01779,DEP-006,Support,34606.97,34606.97,0.0,Paid,REG-03
INV-009545,2025-11-04,2026-01-03,CUS-01104,DEP-005,Support,30496.55,30496.55,0.0,Paid,REG-02
INV-009920,2025-11-04,2026-01-03,CUS-00275,DEP-008,Other Revenue,5648.17,0.0,5648.17,Pending,REG-06
INV-010004,2025-11-04,2025-12-04,CUS-01932,DEP-001,Other Revenue,5926.59,5926.59,0.0,Paid,REG-08
INV-010146,2025-11-04,2025-12-19,CUS-01663,DEP-006,Support,6851.99,6851.99,0.0,Paid,REG-06
INV-010948,2025-11-04,2025-12-04,CUS-00024,DEP-001,Implementation,3828.7,3828.7,0.0,Paid,REG-06
INV-011364,2025-11-04,2025-11-19,CUS-00584,DEP-002,Subscription,7368.89,7368.89,0.0,Paid,REG-04
INV-011818,2025-11-04,2025-12-04,CUS-00049,DEP-004,Implementation,7024.35,1404.87,5619.48,Overdue,REG-05
INV-011904,2025-11-04,2025-12-04,CUS-00318,DEP-007,Subscription,16557.32,0.0,16557.32,Overdue,REG-06
INV-012273,2025-11-04,2025-12-04,CUS-01423,DEP-010,Maintenance,14417.99,14417.99,0.0,Paid,REG-06
INV-013084,2025-11-04,2025-12-19,CUS-01511,DEP-005,Service Revenue,28080.63,28080.63,0.0,Paid,REG-06
INV-014338,2025-11-04,2025-12-04,CUS-01374,DEP-004,Implementation,28498.23,28498.23,0.0,Paid,REG-02
INV-002586,2025-11-05,2025-12-05,CUS-00173,DEP-004,Product Sales,9876.72,987.67,8889.05,Overdue,REG-07
INV-002752,2025-11-05,2025-12-05,CUS-01225,DEP-003,Implementation,10256.02,10256.02,0.0,Paid,REG-03
INV-003130,2025-11-05,2025-12-05,CUS-01243,DEP-006,Service Revenue,69921.94,40053.61,29868.33,Partially Paid,REG-02
INV-003985,2025-11-05,2025-12-05,CUS-00291,DEP-010,Support,7245.34,7245.34,0.0,Paid,REG-02
INV-004609,2025-11-05,2025-12-05,CUS-01156,DEP-008,Consulting,12231.31,0.0,12231.31,Pending,REG-07
INV-005154,2025-11-05,2025-12-05,CUS-00599,DEP-006,Other Revenue,10234.73,10234.73,0.0,Paid,REG-03
INV-005220,2025-11-05,2025-12-20,CUS-00625,DEP-004,Maintenance,36182.05,0.0,36182.05,Overdue,REG-06
INV-006105,2025-11-05,2026-01-04,CUS-01143,DEP-010,Other Revenue,27772.11,2777.21,24994.9,Pending,REG-05
INV-006986,2025-11-05,2025-11-20,CUS-00427,DEP-002,Implementation,7316.79,7316.79,0.0,Paid,REG-06
INV-007251,2025-11-05,2025-11-20,CUS-01143,DEP-008,Subscription,38852.71,38852.71,0.0,Paid,REG-05
INV-007986,2025-11-05,2025-12-05,CUS-01367,DEP-005,Service Revenue,46857.77,0.0,46857.77,Cancelled,REG-03
INV-008006,2025-11-05,2025-12-05,CUS-00647,DEP-005,Implementation,8228.85,0.0,8228.85,Pending,REG-04
INV-008142,2025-11-05,2025-12-05,CUS-01443,DEP-005,Other Revenue,130850.11,130850.11,0.0,Paid,REG-07
INV-009183,2025-11-05,2025-12-05,CUS-01040,DEP-003,Support,9786.47,0.0,9786.47,Overdue,REG-01
INV-009880,2025-11-05,2025-12-05,CUS-01491,DEP-005,Consulting,8167.8,0.0,8167.8,Pending,REG-04
INV-009902,2025-11-05,2025-12-05,CUS-01881,DEP-001,Subscription,36205.28,24311.34,11893.94,Partially Paid,REG-07
INV-010153,2025-11-05,2025-12-05,CUS-00774,DEP-003,Other Revenue,5223.8,5223.8,0.0,Paid,REG-05
INV-010216,2025-11-05,2025-12-05,CUS-01973,DEP-008,Implementation,6479.4,6479.4,0.0,Paid,REG-01
INV-010235,2025-11-05,2025-12-05,CUS-01712,DEP-001,Maintenance,18908.99,18908.99,0.0,Paid,REG-01
INV-010786,2025-11-05,2025-12-05,CUS-01563,DEP-002,Service Revenue,23807.14,0.0,23807.14,Cancelled,REG-07
INV-011122,2025-11-05,2025-12-05,CUS-01767,DEP-008,Maintenance,22483.75,22483.75,0.0,Paid,REG-01
INV-011178,2025-11-05,2025-12-05,CUS-01533,DEP-002,Maintenance,5065.27,0.0,5065.27,Pending,REG-06
INV-011182,2025-11-05,2025-12-05,CUS-01320,DEP-006,Product Sales,15984.91,15984.91,0.0,Paid,REG-03
INV-011664,2025-11-05,2026-01-04,CUS-01830,DEP-004,Service Revenue,24122.73,0.0,24122.73,Cancelled,REG-08
INV-011897,2025-11-05,2025-12-05,CUS-00946,DEP-003,Implementation,32894.91,32894.91,0.0,Paid,REG-01
INV-012238,2025-11-05,2026-01-04,CUS-00458,DEP-004,Other Revenue,12156.02,12156.02,0.0,Paid,REG-02
INV-012971,2025-11-05,2025-12-05,CUS-01552,DEP-001,Subscription,29153.23,29153.23,0.0,Paid,REG-05
INV-013070,2025-11-05,2026-01-04,CUS-01798,DEP-010,Product Sales,23707.57,0.0,23707.57,Overdue,REG-05
INV-013207,2025-11-05,2025-11-20,CUS-01983,DEP-002,Product Sales,23584.44,0.0,23584.44,Pending,REG-03
INV-013385,2025-11-05,2025-12-05,CUS-01088,DEP-010,Maintenance,49020.65,4902.07,44118.58,Overdue,REG-04
INV-014266,2025-11-05,2025-12-05,CUS-01088,DEP-008,Product Sales,93447.77,93447.77,0.0,Paid,REG-01
INV-000372,2025-11-06,2025-12-06,CUS-00221,DEP-010,Subscription,10107.45,10107.45,0.0,Paid,REG-08
INV-000434,2025-11-06,2025-12-06,CUS-01346,DEP-007,Consulting,13011.18,13011.18,0.0,Paid,REG-05
INV-001311,2025-11-06,2025-12-06,CUS-00644,DEP-009,Subscription,7680.14,0.0,7680.14,Overdue,REG-08
INV-002642,2025-11-06,2025-12-06,CUS-01901,DEP-008,Implementation,26002.77,26002.77,0.0,Paid,REG-07
INV-002775,2025-11-06,2025-12-06,CUS-01576,DEP-005,Implementation,68714.36,21545.69,47168.67,Partially Paid,REG-06
INV-002994,2025-11-06,2026-01-05,CUS-01806,DEP-005,Product Sales,5876.45,0.0,5876.45,Overdue,REG-02
INV-004143,2025-11-06,2025-12-06,CUS-00253,DEP-009,Consulting,20419.71,20419.71,0.0,Paid,REG-02
INV-004952,2025-11-06,2025-12-06,CUS-00815,DEP-005,Support,12384.16,12384.16,0.0,Paid,REG-04
INV-006188,2025-11-06,2025-12-06,CUS-00307,DEP-003,Maintenance,13213.72,13213.72,0.0,Paid,REG-05
INV-006935,2025-11-06,2025-12-06,CUS-01557,DEP-009,Consulting,61605.1,61605.1,0.0,Paid,REG-03
INV-008650,2025-11-06,2025-12-06,CUS-01906,DEP-010,Support,14693.44,8162.74,6530.7,Partially Paid,REG-01
INV-008794,2025-11-06,2025-12-06,CUS-01050,DEP-008,Maintenance,42693.8,0.0,42693.8,Overdue,REG-03
INV-009324,2025-11-06,2025-12-06,CUS-00725,DEP-003,Implementation,16293.83,16293.83,0.0,Paid,REG-01
INV-010724,2025-11-06,2025-11-21,CUS-01595,DEP-005,Implementation,19829.83,13496.93,6332.9,Partially Paid,REG-04
INV-010869,2025-11-06,2026-01-05,CUS-00851,DEP-002,Subscription,9970.49,9970.49,0.0,Paid,REG-07
INV-012185,2025-11-06,2025-12-06,CUS-01997,DEP-006,Service Revenue,38552.03,0.0,38552.03,Pending,REG-01
INV-012220,2025-11-06,2025-12-06,CUS-01836,DEP-002,Implementation,59722.41,59722.41,0.0,Paid,REG-06
INV-012640,2025-11-06,2025-12-06,CUS-00020,DEP-002,Service Revenue,11353.58,0.0,11353.58,Pending,REG-08
INV-013391,2025-11-06,2026-01-05,CUS-01746,DEP-010,Service Revenue,20811.28,9389.56,11421.72,Partially Paid,REG-08
INV-014041,2025-11-06,2025-12-06,CUS-01570,DEP-001,Maintenance,25972.86,0.0,25972.86,Pending,REG-02
INV-014461,2025-11-06,2025-11-21,CUS-01913,DEP-006,Implementation,17964.52,17964.52,0.0,Paid,REG-07
INV-000576,2025-11-07,2025-12-22,CUS-01007,DEP-002,Product Sales,27874.87,2787.49,25087.38,Overdue,REG-02
INV-002051,2025-11-07,2025-12-07,CUS-00427,DEP-009,Implementation,2219.18,2219.18,0.0,Paid,REG-04
INV-003175,2025-11-07,2025-12-07,CUS-00719,DEP-009,Service Revenue,6252.87,6252.87,0.0,Paid,REG-08
INV-003748,2025-11-07,2025-12-07,CUS-00567,DEP-008,Service Revenue,70061.28,45640.26,24421.02,Partially Paid,REG-03
INV-004248,2025-11-07,2025-12-07,CUS-00329,DEP-010,Service Revenue,4685.41,4685.41,0.0,Paid,REG-07
