Budget_ID,Year,Quarter,Month,Department_ID,Cost_Center_ID,Category_ID,Budget_Amount,Budget_Type,Region_ID
BUD-202509-DEP-007-CC-112-CAT-014,2025,Q3,September,DEP-007,CC-112,CAT-014,29540.6,Operating,REG-01
BUD-202509-DEP-007-CC-114-CAT-001,2025,Q3,September,DEP-007,CC-114,CAT-001,42944.07,Project,REG-08
BUD-202509-DEP-007-CC-106-CAT-013,2025,Q3,September,DEP-007,CC-106,CAT-013,37395.13,Departmental,REG-02
BUD-202509-DEP-007-CC-112-CAT-011,2025,Q3,September,DEP-007,CC-112,CAT-011,36497.99,Capital,REG-05
BUD-202509-DEP-007-CC-109-CAT-006,2025,Q3,September,DEP-007,CC-109,CAT-006,39886.1,Operating,REG-04
BUD-202509-DEP-007-CC-107-CAT-004,2025,Q3,September,DEP-007,CC-107,CAT-004,48804.82,Operating,REG-02
BUD-202509-DEP-007-CC-117-CAT-008,2025,Q3,September,DEP-007,CC-117,CAT-008,46771.39,Operating,REG-05
BUD-202509-DEP-007-CC-113-CAT-004,2025,Q3,September,DEP-007,CC-113,CAT-004,50204.14,Capital,REG-06
BUD-202509-DEP-007-CC-109-CAT-007,2025,Q3,September,DEP-007,CC-109,CAT-007,24283.61,Capital,REG-08
BUD-202509-DEP-007-CC-107-CAT-015,2025,Q3,September,DEP-007,CC-107,CAT-015,38680.11,Operating,REG-02
BUD-202509-DEP-007-CC-108-CAT-003,2025,Q3,September,DEP-007,CC-108,CAT-003,37831.21,Project,REG-08
BUD-202509-DEP-007-CC-108-CAT-008,2025,Q3,September,DEP-007,CC-108,CAT-008,44178.77,Operating,REG-05
BUD-202509-DEP-007-CC-119-CAT-004,2025,Q3,September,DEP-007,CC-119,CAT-004,53504.43,Capital,REG-08
BUD-202509-DEP-007-CC-115-CAT-006,2025,Q3,September,DEP-007,CC-115,CAT-006,38124.89,Project,REG-06
BUD-202509-DEP-007-CC-110-CAT-008,2025,Q3,September,DEP-007,CC-110,CAT-008,49745.73,Departmental,REG-05
BUD-202509-DEP-007-CC-105-CAT-005,2025,Q3,September,DEP-007,CC-105,CAT-005,32369.7,Operating,REG-02
BUD-202509-DEP-007-CC-110-CAT-001,2025,Q3,September,DEP-007,CC-110,CAT-001,43814.3,Departmental,REG-08
BUD-202509-DEP-007-CC-118-CAT-005,2025,Q3,September,DEP-007,CC-118,CAT-005,30987.09,Capital,REG-07
BUD-202509-DEP-007-CC-107-CAT-005,2025,Q3,September,DEP-007,CC-107,CAT-005,28867.85,Capital,REG-02
BUD-202509-DEP-007-CC-114-CAT-001,2025,Q3,September,DEP-007,CC-114,CAT-001,45458.95,Operating,REG-03
BUD-202509-DEP-007-CC-109-CAT-002,2025,Q3,September,DEP-007,CC-109,CAT-002,27925.21,Operating,REG-02
BUD-202509-DEP-007-CC-116-CAT-008,2025,Q3,September,DEP-007,CC-116,CAT-008,42423.19,Departmental,REG-03
BUD-202509-DEP-008-CC-101-CAT-005,2025,Q3,September,DEP-008,CC-101,CAT-005,19412.57,Operating,REG-08
BUD-202509-DEP-008-CC-117-CAT-010,2025,Q3,September,DEP-008,CC-117,CAT-010,18465.73,Capital,REG-04
BUD-202509-DEP-008-CC-114-CAT-004,2025,Q3,September,DEP-008,CC-114,CAT-004,38587.48,Operating,REG-02
BUD-202509-DEP-008-CC-114-CAT-003,2025,Q3,September,DEP-008,CC-114,CAT-003,24750.14,Departmental,REG-06
BUD-202509-DEP-008-CC-110-CAT-004,2025,Q3,September,DEP-008,CC-110,CAT-004,34205.64,Departmental,REG-01
BUD-202509-DEP-008-CC-111-CAT-001,2025,Q3,September,DEP-008,CC-111,CAT-001,26457.22,Capital,REG-07
BUD-202509-DEP-008-CC-105-CAT-012,2025,Q3,September,DEP-008,CC-105,CAT-012,18341.19,Operating,REG-04
BUD-202509-DEP-008-CC-103-CAT-015,2025,Q3,September,DEP-008,CC-103,CAT-015,26015.23,Operating,REG-02
BUD-202509-DEP-008-CC-111-CAT-007,2025,Q3,September,DEP-008,CC-111,CAT-007,17072.99,Operating,REG-01
BUD-202509-DEP-008-CC-115-CAT-003,2025,Q3,September,DEP-008,CC-115,CAT-003,22758.88,Capital,REG-03
BUD-202509-DEP-008-CC-116-CAT-011,2025,Q3,September,DEP-008,CC-116,CAT-011,28106.1,Operating,REG-08
BUD-202509-DEP-008-CC-103-CAT-002,2025,Q3,September,DEP-008,CC-103,CAT-002,17688.71,Departmental,REG-01
BUD-202509-DEP-008-CC-104-CAT-005,2025,Q3,September,DEP-008,CC-104,CAT-005,21943.73,Operating,REG-04
BUD-202509-DEP-008-CC-120-CAT-003,2025,Q3,September,DEP-008,CC-120,CAT-003,23579.17,Capital,REG-01
BUD-202509-DEP-008-CC-118-CAT-009,2025,Q3,September,DEP-008,CC-118,CAT-009,22447.43,Project,REG-05
BUD-202509-DEP-008-CC-120-CAT-001,2025,Q3,September,DEP-008,CC-120,CAT-001,28685.11,Operating,REG-08
BUD-202509-DEP-008-CC-114-CAT-005,2025,Q3,September,DEP-008,CC-114,CAT-005,21109.15,Operating,REG-03
BUD-202509-DEP-008-CC-106-CAT-005,2025,Q3,September,DEP-008,CC-106,CAT-005,19751.21,Operating,REG-08
BUD-202509-DEP-008-CC-116-CAT-013,2025,Q3,September,DEP-008,CC-116,CAT-013,27064.17,Departmental,REG-05
BUD-202509-DEP-008-CC-120-CAT-015,2025,Q3,September,DEP-008,CC-120,CAT-015,22728.03,Operating,REG-01
BUD-202509-DEP-008-CC-107-CAT-011,2025,Q3,September,DEP-008,CC-107,CAT-011,28028.6,Operating,REG-01
BUD-202509-DEP-008-CC-109-CAT-014,2025,Q3,September,DEP-008,CC-109,CAT-014,20726.43,Operating,REG-05
BUD-202509-DEP-008-CC-102-CAT-012,2025,Q3,September,DEP-008,CC-102,CAT-012,17971.74,Project,REG-08
BUD-202509-DEP-008-CC-107-CAT-011,2025,Q3,September,DEP-008,CC-107,CAT-011,28523.86,Departmental,REG-07
BUD-202509-DEP-008-CC-119-CAT-007,2025,Q3,September,DEP-008,CC-119,CAT-007,14093.42,Departmental,REG-07
BUD-202509-DEP-008-CC-117-CAT-009,2025,Q3,September,DEP-008,CC-117,CAT-009,24518.76,Operating,REG-04
BUD-202509-DEP-008-CC-107-CAT-003,2025,Q3,September,DEP-008,CC-107,CAT-003,22295.01,Operating,REG-06
BUD-202509-DEP-008-CC-107-CAT-004,2025,Q3,September,DEP-008,CC-107,CAT-004,38208.97,Operating,REG-08
BUD-202509-DEP-008-CC-103-CAT-003,2025,Q3,September,DEP-008,CC-103,CAT-003,22846.63,Operating,REG-07
BUD-202509-DEP-008-CC-116-CAT-010,2025,Q3,September,DEP-008,CC-116,CAT-010,20934.06,Operating,REG-05
BUD-202509-DEP-008-CC-109-CAT-005,2025,Q3,September,DEP-008,CC-109,CAT-005,20295.01,Capital,REG-06
BUD-202509-DEP-008-CC-116-CAT-003,2025,Q3,September,DEP-008,CC-116,CAT-003,26535.83,Operating,REG-08
BUD-202509-DEP-008-CC-118-CAT-007,2025,Q3,September,DEP-008,CC-118,CAT-007,16098.26,Operating,REG-02
BUD-202509-DEP-008-CC-116-CAT-013,2025,Q3,September,DEP-008,CC-116,CAT-013,27379.38,Departmental,REG-04
BUD-202509-DEP-008-CC-107-CAT-015,2025,Q3,September,DEP-008,CC-107,CAT-015,24963.59,Operating,REG-04
BUD-202509-DEP-008-CC-120-CAT-015,2025,Q3,September,DEP-008,CC-120,CAT-015,25243.45,Departmental,REG-04
BUD-202509-DEP-008-CC-108-CAT-006,2025,Q3,September,DEP-008,CC-108,CAT-006,28207.08,Operating,REG-05
BUD-202509-DEP-008-CC-109-CAT-013,2025,Q3,September,DEP-008,CC-109,CAT-013,28204.69,Project,REG-06
BUD-202509-DEP-008-CC-112-CAT-015,2025,Q3,September,DEP-008,CC-112,CAT-015,23688.85,Operating,REG-03
BUD-202509-DEP-008-CC-104-CAT-010,2025,Q3,September,DEP-008,CC-104,CAT-010,21653.38,Operating,REG-06
BUD-202509-DEP-008-CC-102-CAT-005,2025,Q3,September,DEP-008,CC-102,CAT-005,18958.79,Operating,REG-03
BUD-202509-DEP-008-CC-107-CAT-012,2025,Q3,September,DEP-008,CC-107,CAT-012,20117.98,Capital,REG-03
BUD-202509-DEP-008-CC-108-CAT-010,2025,Q3,September,DEP-008,CC-108,CAT-010,18513.25,Departmental,REG-07
BUD-202509-DEP-008-CC-113-CAT-006,2025,Q3,September,DEP-008,CC-113,CAT-006,27182.72,Departmental,REG-05
BUD-202509-DEP-008-CC-109-CAT-005,2025,Q3,September,DEP-008,CC-109,CAT-005,18999.5,Operating,REG-06
BUD-202509-DEP-008-CC-110-CAT-007,2025,Q3,September,DEP-008,CC-110,CAT-007,14938.09,Project,REG-08
BUD-202509-DEP-009-CC-116-CAT-005,2025,Q3,September,DEP-009,CC-116,CAT-005,35878.05,Project,REG-01
BUD-202509-DEP-009-CC-108-CAT-011,2025,Q3,September,DEP-009,CC-108,CAT-011,47554.19,Project,REG-07
BUD-202509-DEP-009-CC-119-CAT-003,2025,Q3,September,DEP-009,CC-119,CAT-003,37486.24,Operating,REG-04
BUD-202509-DEP-009-CC-115-CAT-012,2025,Q3,September,DEP-009,CC-115,CAT-012,32168.36,Operating,REG-07
BUD-202509-DEP-009-CC-102-CAT-014,2025,Q3,September,DEP-009,CC-102,CAT-014,39991.33,Capital,REG-01
BUD-202509-DEP-009-CC-119-CAT-003,2025,Q3,September,DEP-009,CC-119,CAT-003,40223.48,Project,REG-05
BUD-202509-DEP-009-CC-106-CAT-010,2025,Q3,September,DEP-009,CC-106,CAT-010,31969.9,Project,REG-07
BUD-202509-DEP-009-CC-108-CAT-004,2025,Q3,September,DEP-009,CC-108,CAT-004,55619.31,Operating,REG-01
BUD-202509-DEP-009-CC-113-CAT-001,2025,Q3,September,DEP-009,CC-113,CAT-001,52193.09,Operating,REG-04
BUD-202509-DEP-009-CC-108-CAT-002,2025,Q3,September,DEP-009,CC-108,CAT-002,26827.91,Operating,REG-05
BUD-202509-DEP-009-CC-106-CAT-001,2025,Q3,September,DEP-009,CC-106,CAT-001,48321.29,Operating,REG-01
BUD-202509-DEP-009-CC-115-CAT-015,2025,Q3,September,DEP-009,CC-115,CAT-015,48507.78,Operating,REG-02
BUD-202509-DEP-009-CC-114-CAT-009,2025,Q3,September,DEP-009,CC-114,CAT-009,38504.37,Operating,REG-01
BUD-202509-DEP-009-CC-101-CAT-014,2025,Q3,September,DEP-009,CC-101,CAT-014,36862.25,Capital,REG-04
BUD-202509-DEP-009-CC-107-CAT-014,2025,Q3,September,DEP-009,CC-107,CAT-014,39811.28,Capital,REG-01
BUD-202509-DEP-009-CC-106-CAT-004,2025,Q3,September,DEP-009,CC-106,CAT-004,63221.75,Project,REG-01
BUD-202509-DEP-009-CC-101-CAT-009,2025,Q3,September,DEP-009,CC-101,CAT-009,36583.55,Project,REG-04
BUD-202509-DEP-009-CC-118-CAT-015,2025,Q3,September,DEP-009,CC-118,CAT-015,48029.13,Project,REG-06
BUD-202509-DEP-009-CC-103-CAT-009,2025,Q3,September,DEP-009,CC-103,CAT-009,36270.44,Project,REG-07
BUD-202509-DEP-009-CC-101-CAT-003,2025,Q3,September,DEP-009,CC-101,CAT-003,40936.75,Operating,REG-06
BUD-202509-DEP-009-CC-120-CAT-007,2025,Q3,September,DEP-009,CC-120,CAT-007,24013.15,Departmental,REG-02
BUD-202509-DEP-009-CC-110-CAT-006,2025,Q3,September,DEP-009,CC-110,CAT-006,49243.45,Operating,REG-03
BUD-202509-DEP-009-CC-107-CAT-006,2025,Q3,September,DEP-009,CC-107,CAT-006,42885.36,Departmental,REG-03
BUD-202509-DEP-009-CC-111-CAT-011,2025,Q3,September,DEP-009,CC-111,CAT-011,46016.72,Departmental,REG-05
BUD-202509-DEP-009-CC-109-CAT-013,2025,Q3,September,DEP-009,CC-109,CAT-013,48539.39,Departmental,REG-03
BUD-202509-DEP-009-CC-115-CAT-004,2025,Q3,September,DEP-009,CC-115,CAT-004,67356.37,Departmental,REG-02
BUD-202509-DEP-009-CC-117-CAT-010,2025,Q3,September,DEP-009,CC-117,CAT-010,31166.46,Operating,REG-04
BUD-202509-DEP-009-CC-116-CAT-014,2025,Q3,September,DEP-009,CC-116,CAT-014,36312.34,Operating,REG-01
BUD-202509-DEP-009-CC-108-CAT-015,2025,Q3,September,DEP-009,CC-108,CAT-015,44582.73,Operating,REG-08
BUD-202509-DEP-009-CC-102-CAT-015,2025,Q3,September,DEP-009,CC-102,CAT-015,40588.67,Operating,REG-03
BUD-202509-DEP-009-CC-113-CAT-014,2025,Q3,September,DEP-009,CC-113,CAT-014,39854.45,Operating,REG-06
BUD-202509-DEP-009-CC-103-CAT-011,2025,Q3,September,DEP-009,CC-103,CAT-011,48570.5,Operating,REG-03
BUD-202509-DEP-009-CC-115-CAT-013,2025,Q3,September,DEP-009,CC-115,CAT-013,52523.94,Operating,REG-03
BUD-202509-DEP-009-CC-116-CAT-005,2025,Q3,September,DEP-009,CC-116,CAT-005,38453.68,Operating,REG-06
BUD-202509-DEP-009-CC-114-CAT-007,2025,Q3,September,DEP-009,CC-114,CAT-007,27552.11,Departmental,REG-01
BUD-202509-DEP-009-CC-105-CAT-010,2025,Q3,September,DEP-009,CC-105,CAT-010,34761.38,Operating,REG-05
BUD-202509-DEP-009-CC-105-CAT-007,2025,Q3,September,DEP-009,CC-105,CAT-007,24316.36,Operating,REG-04
BUD-202509-DEP-009-CC-102-CAT-015,2025,Q3,September,DEP-009,CC-102,CAT-015,45961.41,Operating,REG-03
BUD-202509-DEP-009-CC-119-CAT-007,2025,Q3,September,DEP-009,CC-119,CAT-007,28393.5,Operating,REG-03
BUD-202509-DEP-009-CC-118-CAT-006,2025,Q3,September,DEP-009,CC-118,CAT-006,51909.72,Departmental,REG-07
BUD-202509-DEP-009-CC-114-CAT-008,2025,Q3,September,DEP-009,CC-114,CAT-008,55924.27,Operating,REG-01
BUD-202509-DEP-009-CC-105-CAT-002,2025,Q3,September,DEP-009,CC-105,CAT-002,32893.97,Departmental,REG-07
BUD-202509-DEP-009-CC-105-CAT-008,2025,Q3,September,DEP-009,CC-105,CAT-008,58965.14,Operating,REG-03
BUD-202509-DEP-009-CC-117-CAT-007,2025,Q3,September,DEP-009,CC-117,CAT-007,25516.86,Project,REG-04
BUD-202509-DEP-010-CC-112-CAT-003,2025,Q3,September,DEP-010,CC-112,CAT-003,24687.23,Departmental,REG-08
BUD-202509-DEP-010-CC-106-CAT-011,2025,Q3,September,DEP-010,CC-106,CAT-011,25988.02,Operating,REG-08
BUD-202509-DEP-010-CC-107-CAT-013,2025,Q3,September,DEP-010,CC-107,CAT-013,32452.59,Project,REG-01
BUD-202509-DEP-010-CC-107-CAT-001,2025,Q3,September,DEP-010,CC-107,CAT-001,35261.32,Project,REG-04
BUD-202509-DEP-010-CC-103-CAT-008,2025,Q3,September,DEP-010,CC-103,CAT-008,32060.83,Capital,REG-07
BUD-202509-DEP-010-CC-103-CAT-005,2025,Q3,September,DEP-010,CC-103,CAT-005,25586.3,Project,REG-03
BUD-202509-DEP-010-CC-107-CAT-005,2025,Q3,September,DEP-010,CC-107,CAT-005,22095.2,Departmental,REG-03
BUD-202509-DEP-010-CC-107-CAT-004,2025,Q3,September,DEP-010,CC-107,CAT-004,43164.54,Departmental,REG-07
BUD-202509-DEP-010-CC-106-CAT-013,2025,Q3,September,DEP-010,CC-106,CAT-013,28871.27,Departmental,REG-07
BUD-202509-DEP-010-CC-112-CAT-015,2025,Q3,September,DEP-010,CC-112,CAT-015,30665.81,Operating,REG-06
BUD-202509-DEP-010-CC-117-CAT-011,2025,Q3,September,DEP-010,CC-117,CAT-011,28638.22,Departmental,REG-05
BUD-202509-DEP-010-CC-107-CAT-001,2025,Q3,September,DEP-010,CC-107,CAT-001,31590.53,Project,REG-07
BUD-202509-DEP-010-CC-105-CAT-010,2025,Q3,September,DEP-010,CC-105,CAT-010,20829.74,Project,REG-06
BUD-202509-DEP-010-CC-112-CAT-009,2025,Q3,September,DEP-010,CC-112,CAT-009,26767.05,Operating,REG-01
BUD-202509-DEP-010-CC-115-CAT-002,2025,Q3,September,DEP-010,CC-115,CAT-002,19358.49,Operating,REG-07
BUD-202509-DEP-010-CC-119-CAT-001,2025,Q3,September,DEP-010,CC-119,CAT-001,30481.51,Operating,REG-08
BUD-202509-DEP-010-CC-106-CAT-012,2025,Q3,September,DEP-010,CC-106,CAT-012,20230.22,Capital,REG-06
BUD-202509-DEP-010-CC-117-CAT-011,2025,Q3,September,DEP-010,CC-117,CAT-011,30760.64,Departmental,REG-01
BUD-202509-DEP-010-CC-103-CAT-015,2025,Q3,September,DEP-010,CC-103,CAT-015,27981.78,Operating,REG-04
BUD-202509-DEP-010-CC-107-CAT-009,2025,Q3,September,DEP-010,CC-107,CAT-009,27029.12,Operating,REG-08
BUD-202509-DEP-010-CC-120-CAT-009,2025,Q3,September,DEP-010,CC-120,CAT-009,22774.48,Operating,REG-07
BUD-202509-DEP-010-CC-109-CAT-004,2025,Q3,September,DEP-010,CC-109,CAT-004,40898.91,Operating,REG-05
BUD-202509-DEP-010-CC-117-CAT-008,2025,Q3,September,DEP-010,CC-117,CAT-008,35429.71,Operating,REG-02
BUD-202509-DEP-010-CC-103-CAT-007,2025,Q3,September,DEP-010,CC-103,CAT-007,18597.08,Operating,REG-04
BUD-202509-DEP-010-CC-114-CAT-007,2025,Q3,September,DEP-010,CC-114,CAT-007,16339.17,Operating,REG-08
BUD-202509-DEP-010-CC-114-CAT-013,2025,Q3,September,DEP-010,CC-114,CAT-013,34800.67,Operating,REG-02
BUD-202509-DEP-010-CC-119-CAT-014,2025,Q3,September,DEP-010,CC-119,CAT-014,27784.84,Operating,REG-05
BUD-202509-DEP-010-CC-116-CAT-013,2025,Q3,September,DEP-010,CC-116,CAT-013,35670.46,Departmental,REG-04
BUD-202509-DEP-010-CC-115-CAT-008,2025,Q3,September,DEP-010,CC-115,CAT-008,38437.26,Project,REG-06
BUD-202509-DEP-010-CC-115-CAT-011,2025,Q3,September,DEP-010,CC-115,CAT-011,30513.02,Project,REG-01
BUD-202509-DEP-010-CC-101-CAT-001,2025,Q3,September,DEP-010,CC-101,CAT-001,34368.04,Operating,REG-02
BUD-202509-DEP-010-CC-102-CAT-007,2025,Q3,September,DEP-010,CC-102,CAT-007,16538.28,Operating,REG-07
BUD-202509-DEP-010-CC-107-CAT-008,2025,Q3,September,DEP-010,CC-107,CAT-008,31813.5,Project,REG-05
BUD-202509-DEP-010-CC-117-CAT-010,2025,Q3,September,DEP-010,CC-117,CAT-010,21775.73,Operating,REG-04
BUD-202509-DEP-010-CC-111-CAT-007,2025,Q3,September,DEP-010,CC-111,CAT-007,15326.06,Operating,REG-01
BUD-202509-DEP-010-CC-115-CAT-015,2025,Q3,September,DEP-010,CC-115,CAT-015,28830.24,Departmental,REG-02
BUD-202509-DEP-010-CC-115-CAT-012,2025,Q3,September,DEP-010,CC-115,CAT-012,21500.8,Capital,REG-04
BUD-202509-DEP-010-CC-105-CAT-013,2025,Q3,September,DEP-010,CC-105,CAT-013,31504.17,Operating,REG-04
BUD-202509-DEP-010-CC-102-CAT-015,2025,Q3,September,DEP-010,CC-102,CAT-015,30122.92,Project,REG-08
BUD-202509-DEP-010-CC-110-CAT-014,2025,Q3,September,DEP-010,CC-110,CAT-014,23270.75,Operating,REG-01
BUD-202509-DEP-010-CC-120-CAT-015,2025,Q3,September,DEP-010,CC-120,CAT-015,29553.73,Departmental,REG-05
BUD-202604-DEP-001-CC-114-CAT-007,2026,Q2,April,DEP-001,CC-114,CAT-007,22357.07,Operating,REG-01
BUD-202604-DEP-001-CC-115-CAT-012,2026,Q2,April,DEP-001,CC-115,CAT-012,28088.37,Project,REG-02
BUD-202604-DEP-001-CC-116-CAT-003,2026,Q2,April,DEP-001,CC-116,CAT-003,35440.35,Departmental,REG-07
BUD-202604-DEP-001-CC-118-CAT-010,2026,Q2,April,DEP-001,CC-118,CAT-010,31031.77,Departmental,REG-05
BUD-202604-DEP-001-CC-108-CAT-014,2026,Q2,April,DEP-001,CC-108,CAT-014,33086.02,Operating,REG-01
BUD-202604-DEP-001-CC-101-CAT-008,2026,Q2,April,DEP-001,CC-101,CAT-008,50213.83,Project,REG-05
BUD-202604-DEP-001-CC-118-CAT-015,2026,Q2,April,DEP-001,CC-118,CAT-015,40441.69,Capital,REG-06
BUD-202604-DEP-001-CC-107-CAT-006,2026,Q2,April,DEP-001,CC-107,CAT-006,39113.84,Capital,REG-08
BUD-202604-DEP-001-CC-109-CAT-008,2026,Q2,April,DEP-001,CC-109,CAT-008,50649.76,Project,REG-04
BUD-202604-DEP-001-CC-101-CAT-003,2026,Q2,April,DEP-001,CC-101,CAT-003,34343.94,Operating,REG-08
BUD-202604-DEP-001-CC-107-CAT-012,2026,Q2,April,DEP-001,CC-107,CAT-012,24881.97,Operating,REG-01
BUD-202604-DEP-001-CC-109-CAT-003,2026,Q2,April,DEP-001,CC-109,CAT-003,35971.89,Departmental,REG-08
BUD-202604-DEP-001-CC-102-CAT-001,2026,Q2,April,DEP-001,CC-102,CAT-001,44654.11,Operating,REG-06
BUD-202604-DEP-001-CC-114-CAT-012,2026,Q2,April,DEP-001,CC-114,CAT-012,28091.42,Capital,REG-05
BUD-202604-DEP-001-CC-116-CAT-009,2026,Q2,April,DEP-001,CC-116,CAT-009,34946.89,Departmental,REG-08
BUD-202604-DEP-001-CC-115-CAT-015,2026,Q2,April,DEP-001,CC-115,CAT-015,33239.27,Capital,REG-08
BUD-202604-DEP-001-CC-109-CAT-011,2026,Q2,April,DEP-001,CC-109,CAT-011,41627.03,Operating,REG-02
BUD-202604-DEP-001-CC-105-CAT-008,2026,Q2,April,DEP-001,CC-105,CAT-008,43090.4,Operating,REG-08
BUD-202604-DEP-001-CC-101-CAT-007,2026,Q2,April,DEP-001,CC-101,CAT-007,24541.6,Capital,REG-07
BUD-202604-DEP-001-CC-118-CAT-003,2026,Q2,April,DEP-001,CC-118,CAT-003,38405.23,Project,REG-04
BUD-202604-DEP-001-CC-101-CAT-007,2026,Q2,April,DEP-001,CC-101,CAT-007,24535.74,Operating,REG-06
BUD-202604-DEP-001-CC-113-CAT-010,2026,Q2,April,DEP-001,CC-113,CAT-010,27650.4,Operating,REG-02
BUD-202604-DEP-001-CC-112-CAT-012,2026,Q2,April,DEP-001,CC-112,CAT-012,30690.84,Operating,REG-07
BUD-202604-DEP-001-CC-108-CAT-005,2026,Q2,April,DEP-001,CC-108,CAT-005,33050.94,Operating,REG-04
BUD-202604-DEP-001-CC-109-CAT-015,2026,Q2,April,DEP-001,CC-109,CAT-015,34990.22,Operating,REG-02
BUD-202604-DEP-001-CC-117-CAT-011,2026,Q2,April,DEP-001,CC-117,CAT-011,42934.97,Operating,REG-03
BUD-202604-DEP-001-CC-108-CAT-004,2026,Q2,April,DEP-001,CC-108,CAT-004,57425.57,Operating,REG-08
BUD-202604-DEP-001-CC-104-CAT-003,2026,Q2,April,DEP-001,CC-104,CAT-003,33970.87,Operating,REG-01
BUD-202604-DEP-001-CC-103-CAT-013,2026,Q2,April,DEP-001,CC-103,CAT-013,43326.8,Capital,REG-04
BUD-202604-DEP-001-CC-116-CAT-007,2026,Q2,April,DEP-001,CC-116,CAT-007,22443.0,Operating,REG-02
BUD-202604-DEP-001-CC-110-CAT-001,2026,Q2,April,DEP-001,CC-110,CAT-001,42260.26,Operating,REG-01
BUD-202604-DEP-001-CC-106-CAT-008,2026,Q2,April,DEP-001,CC-106,CAT-008,48359.69,Project,REG-08
BUD-202604-DEP-001-CC-109-CAT-015,2026,Q2,April,DEP-001,CC-109,CAT-015,41079.06,Capital,REG-01
BUD-202604-DEP-001-CC-103-CAT-009,2026,Q2,April,DEP-001,CC-103,CAT-009,34378.63,Operating,REG-07
BUD-202604-DEP-001-CC-107-CAT-015,2026,Q2,April,DEP-001,CC-107,CAT-015,41566.04,Project,REG-08
BUD-202604-DEP-001-CC-110-CAT-001,2026,Q2,April,DEP-001,CC-110,CAT-001,40971.7,Project,REG-01
BUD-202604-DEP-001-CC-110-CAT-012,2026,Q2,April,DEP-001,CC-110,CAT-012,29879.0,Departmental,REG-08
BUD-202604-DEP-001-CC-107-CAT-008,2026,Q2,April,DEP-001,CC-107,CAT-008,44035.62,Project,REG-07
BUD-202604-DEP-001-CC-106-CAT-015,2026,Q2,April,DEP-001,CC-106,CAT-015,39949.08,Operating,REG-03
BUD-202604-DEP-001-CC-103-CAT-002,2026,Q2,April,DEP-001,CC-103,CAT-002,26334.53,Operating,REG-04
BUD-202604-DEP-001-CC-112-CAT-005,2026,Q2,April,DEP-001,CC-112,CAT-005,29714.21,Project,REG-03
BUD-202604-DEP-002-CC-119-CAT-001,2026,Q2,April,DEP-002,CC-119,CAT-001,34094.21,Operating,REG-07
BUD-202604-DEP-002-CC-106-CAT-014,2026,Q2,April,DEP-002,CC-106,CAT-014,26640.03,Capital,REG-08
BUD-202604-DEP-002-CC-117-CAT-008,2026,Q2,April,DEP-002,CC-117,CAT-008,34891.27,Project,REG-06
BUD-202604-DEP-002-CC-101-CAT-009,2026,Q2,April,DEP-002,CC-101,CAT-009,22859.84,Operating,REG-04
BUD-202604-DEP-002-CC-119-CAT-014,2026,Q2,April,DEP-002,CC-119,CAT-014,24975.35,Departmental,REG-08
BUD-202604-DEP-002-CC-115-CAT-011,2026,Q2,April,DEP-002,CC-115,CAT-011,29400.0,Operating,REG-02
BUD-202604-DEP-002-CC-119-CAT-009,2026,Q2,April,DEP-002,CC-119,CAT-009,25068.82,Departmental,REG-08
BUD-202604-DEP-002-CC-109-CAT-014,2026,Q2,April,DEP-002,CC-109,CAT-014,23471.92,Operating,REG-08
BUD-202604-DEP-002-CC-120-CAT-011,2026,Q2,April,DEP-002,CC-120,CAT-011,29179.79,Project,REG-01
BUD-202604-DEP-002-CC-111-CAT-014,2026,Q2,April,DEP-002,CC-111,CAT-014,26775.65,Operating,REG-07
BUD-202604-DEP-002-CC-119-CAT-011,2026,Q2,April,DEP-002,CC-119,CAT-011,29468.73,Operating,REG-08
BUD-202604-DEP-002-CC-101-CAT-011,2026,Q2,April,DEP-002,CC-101,CAT-011,25049.2,Operating,REG-03
BUD-202604-DEP-002-CC-104-CAT-010,2026,Q2,April,DEP-002,CC-104,CAT-010,22520.35,Operating,REG-01
BUD-202604-DEP-002-CC-101-CAT-002,2026,Q2,April,DEP-002,CC-101,CAT-002,17826.85,Departmental,REG-06
BUD-202604-DEP-002-CC-115-CAT-013,2026,Q2,April,DEP-002,CC-115,CAT-013,29323.69,Departmental,REG-05
BUD-202604-DEP-002-CC-104-CAT-006,2026,Q2,April,DEP-002,CC-104,CAT-006,27056.74,Departmental,REG-07
BUD-202604-DEP-002-CC-103-CAT-003,2026,Q2,April,DEP-002,CC-103,CAT-003,25694.17,Operating,REG-04
BUD-202604-DEP-002-CC-107-CAT-013,2026,Q2,April,DEP-002,CC-107,CAT-013,27889.47,Operating,REG-01
BUD-202604-DEP-002-CC-115-CAT-003,2026,Q2,April,DEP-002,CC-115,CAT-003,24842.38,Operating,REG-04
BUD-202604-DEP-002-CC-109-CAT-002,2026,Q2,April,DEP-002,CC-109,CAT-002,18193.63,Operating,REG-03
BUD-202604-DEP-002-CC-107-CAT-013,2026,Q2,April,DEP-002,CC-107,CAT-013,27831.83,Project,REG-06
BUD-202604-DEP-002-CC-119-CAT-010,2026,Q2,April,DEP-002,CC-119,CAT-010,19507.32,Project,REG-02
BUD-202604-DEP-002-CC-111-CAT-003,2026,Q2,April,DEP-002,CC-111,CAT-003,22664.79,Operating,REG-05
