Expense_ID,Date,Year,Quarter,Month,Department_ID,Cost_Center_ID,Category_ID,Subcategory_ID,Vendor_ID,Description,Budget_ID,Amount,Payment_Status,Region_ID
EXP-001158,2026-02-22,2026,Q1,February,DEP-004,CC-107,CAT-006,SUB-015,VEN-0093,Insurance expense,BUD-008237,4883.95,Approved,REG-04
EXP-001240,2026-02-22,2026,Q1,February,DEP-007,CC-115,CAT-001,SUB-026,VEN-0031,Equipment purchase,BUD-002181,4807.53,Paid,REG-04
EXP-001895,2026-02-22,2026,Q1,February,DEP-010,CC-105,CAT-002,SUB-033,VEN-0069,Employee training,BUD-004559,1735.54,Paid,REG-07
EXP-002681,2026-02-22,2026,Q1,February,DEP-003,CC-103,CAT-011,SUB-009,VEN-0005,Software subscription,BUD-009572,4180.35,Approved,REG-06
EXP-004166,2026-02-22,2026,Q1,February,DEP-010,CC-116,CAT-007,SUB-037,VEN-0100,Insurance expense,BUD-002261,2579.26,Paid,REG-08
EXP-007709,2026-02-22,2026,Q1,February,DEP-009,CC-113,CAT-007,SUB-001,VEN-0049,Office supplies,BUD-003490,5905.02,Approved,REG-03
EXP-009154,2026-02-22,2026,Q1,February,DEP-001,CC-109,CAT-015,SUB-032,VEN-0074,Recruitment expense,BUD-007968,3753.52,Paid,REG-08
EXP-009780,2026-02-22,2026,Q1,February,DEP-006,CC-112,CAT-012,SUB-026,VEN-0022,Employee training,BUD-000187,31143.88,Rejected,REG-02
EXP-010038,2026-02-22,2026,Q1,February,DEP-002,CC-108,CAT-012,SUB-022,VEN-0027,Recruitment expense,BUD-008608,1402.39,Pending,REG-08
EXP-011840,2026-02-22,2026,Q1,February,DEP-009,CC-109,CAT-007,SUB-033,VEN-0069,Consulting fee,BUD-000882,1037.62,Paid,REG-01
EXP-012563,2026-02-22,2026,Q1,February,DEP-004,CC-114,CAT-005,SUB-020,VEN-0005,Recruitment expense,BUD-007604,2294.89,Paid,REG-06
EXP-012633,2026-02-22,2026,Q1,February,DEP-003,CC-104,CAT-001,SUB-009,VEN-0098,Marketing expense,BUD-005565,5364.57,Paid,REG-08
EXP-016586,2026-02-22,2026,Q1,February,DEP-005,CC-105,CAT-010,SUB-024,VEN-0084,Facility expense,BUD-005714,2348.32,Paid,REG-03
EXP-017171,2026-02-22,2026,Q1,February,DEP-007,CC-101,CAT-001,SUB-014,VEN-0072,Transportation,BUD-007089,6596.06,Paid,REG-03
EXP-018831,2026-02-22,2026,Q1,February,DEP-006,CC-120,CAT-001,SUB-021,VEN-0037,Recruitment expense,BUD-005541,7067.82,Paid,REG-05
EXP-019733,2026-02-22,2026,Q1,February,DEP-001,CC-102,CAT-002,SUB-019,VEN-0097,Marketing expense,BUD-007574,1534.97,Paid,REG-08
EXP-020612,2026-02-22,2026,Q1,February,DEP-007,CC-105,CAT-007,SUB-004,VEN-0087,Marketing expense,BUD-007544,3345.26,Approved,REG-02
EXP-021148,2026-02-22,2026,Q1,February,DEP-002,CC-106,CAT-009,SUB-026,VEN-0024,Equipment purchase,BUD-007013,3366.84,Paid,REG-06
EXP-021462,2026-02-22,2026,Q1,February,DEP-001,CC-103,CAT-013,SUB-002,VEN-0094,Software subscription,BUD-002689,2190.2,Pending,REG-03
EXP-022264,2026-02-22,2026,Q1,February,DEP-005,CC-117,CAT-009,SUB-026,VEN-0001,Insurance expense,BUD-009035,1758.02,Paid,REG-05
EXP-022314,2026-02-22,2026,Q1,February,DEP-009,CC-117,CAT-006,SUB-007,VEN-0061,Utilities,BUD-009328,1825.8,Pending,REG-01
EXP-022445,2026-02-22,2026,Q1,February,DEP-006,CC-107,CAT-006,SUB-036,VEN-0084,Equipment purchase,BUD-004117,13077.33,Approved,REG-03
EXP-024081,2026-02-22,2026,Q1,February,DEP-006,CC-105,CAT-007,SUB-007,VEN-0010,Marketing expense,BUD-004546,3365.4,Paid,REG-06
EXP-026004,2026-02-22,2026,Q1,February,DEP-002,CC-109,CAT-006,SUB-029,VEN-0037,Software subscription,BUD-002270,470.11,Paid,REG-05
EXP-027394,2026-02-22,2026,Q1,February,DEP-009,CC-105,CAT-001,SUB-040,VEN-0048,Utilities,BUD-000059,699.74,Pending,REG-08
EXP-027566,2026-02-22,2026,Q1,February,DEP-010,CC-111,CAT-015,SUB-003,VEN-0043,Marketing expense,BUD-001959,3024.31,Approved,REG-05
EXP-027828,2026-02-22,2026,Q1,February,DEP-004,CC-120,CAT-011,SUB-002,VEN-0045,Business travel,BUD-000992,1751.62,Paid,REG-01
EXP-029102,2026-02-22,2026,Q1,February,DEP-008,CC-111,CAT-001,SUB-038,VEN-0067,Consulting fee,BUD-004813,3111.49,Paid,REG-05
EXP-030021,2026-02-22,2026,Q1,February,DEP-001,CC-112,CAT-001,SUB-016,VEN-0027,Transportation,BUD-007499,4169.88,Paid,REG-03
EXP-030453,2026-02-22,2026,Q1,February,DEP-001,CC-105,CAT-007,SUB-006,VEN-0030,Cloud services,BUD-007940,27645.79,Paid,REG-08
EXP-031818,2026-02-22,2026,Q1,February,DEP-009,CC-109,CAT-008,SUB-002,VEN-0020,Facility expense,BUD-004885,4589.71,Approved,REG-04
EXP-032668,2026-02-22,2026,Q1,February,DEP-006,CC-112,CAT-014,SUB-040,VEN-0032,Insurance expense,BUD-002545,4705.99,Paid,REG-01
EXP-033185,2026-02-22,2026,Q1,February,DEP-002,CC-118,CAT-002,SUB-033,VEN-0063,Recruitment expense,BUD-004980,1365.15,Pending,REG-01
EXP-034448,2026-02-22,2026,Q1,February,DEP-007,CC-105,CAT-008,SUB-020,VEN-0061,Consulting fee,BUD-008384,1317.58,Paid,REG-05
EXP-035017,2026-02-22,2026,Q1,February,DEP-001,CC-113,CAT-005,SUB-011,VEN-0050,Cloud services,BUD-000809,2943.06,Pending,REG-08
EXP-036773,2026-02-22,2026,Q1,February,DEP-010,CC-114,CAT-005,SUB-010,VEN-0030,Utilities,BUD-009114,2042.62,Approved,REG-04
EXP-036914,2026-02-22,2026,Q1,February,DEP-005,CC-105,CAT-015,SUB-015,VEN-0041,Consulting fee,BUD-006065,18180.18,Paid,REG-05
EXP-037642,2026-02-22,2026,Q1,February,DEP-004,CC-112,CAT-008,SUB-037,VEN-0027,Transportation,BUD-007233,2193.94,Paid,REG-06
EXP-038637,2026-02-22,2026,Q1,February,DEP-010,CC-120,CAT-001,SUB-036,VEN-0037,Insurance expense,BUD-006588,6632.19,Paid,REG-07
EXP-039694,2026-02-22,2026,Q1,February,DEP-010,CC-113,CAT-001,SUB-032,VEN-0059,Business travel,BUD-003407,7974.18,Paid,REG-08
EXP-040098,2026-02-22,2026,Q1,February,DEP-008,CC-110,CAT-004,SUB-021,VEN-0037,Utilities,BUD-007886,6769.2,Paid,REG-03
EXP-042504,2026-02-22,2026,Q1,February,DEP-003,CC-101,CAT-004,SUB-032,VEN-0030,Marketing expense,BUD-004168,18787.38,Pending,REG-05
EXP-044242,2026-02-22,2026,Q1,February,DEP-003,CC-120,CAT-010,SUB-021,VEN-0083,Marketing expense,BUD-000464,6017.61,Paid,REG-06
EXP-045090,2026-02-22,2026,Q1,February,DEP-005,CC-104,CAT-007,SUB-034,VEN-0046,Recruitment expense,BUD-002970,5328.18,Approved,REG-01
EXP-045826,2026-02-22,2026,Q1,February,DEP-002,CC-110,CAT-007,SUB-009,VEN-0056,Office supplies,BUD-009488,4066.09,Pending,REG-03
EXP-046363,2026-02-22,2026,Q1,February,DEP-006,CC-101,CAT-003,SUB-020,VEN-0098,Employee training,BUD-008403,3238.35,Pending,REG-08
EXP-047238,2026-02-22,2026,Q1,February,DEP-007,CC-107,CAT-009,SUB-014,VEN-0077,Office supplies,BUD-006192,6876.06,Approved,REG-05
EXP-048090,2026-02-22,2026,Q1,February,DEP-006,CC-116,CAT-015,SUB-026,VEN-0095,Maintenance service,BUD-003168,16743.39,Approved,REG-03
EXP-048137,2026-02-22,2026,Q1,February,DEP-010,CC-114,CAT-009,SUB-023,VEN-0088,Marketing expense,BUD-008439,6086.36,Paid,REG-03
EXP-000111,2026-02-23,2026,Q1,February,DEP-009,CC-101,CAT-010,SUB-034,VEN-0045,Professional services,BUD-009769,25366.61,Paid,REG-08
EXP-001003,2026-02-23,2026,Q1,February,DEP-010,CC-109,CAT-005,SUB-019,VEN-0084,Employee training,BUD-009391,6999.73,Paid,REG-03
EXP-001545,2026-02-23,2026,Q1,February,DEP-006,CC-116,CAT-010,SUB-032,VEN-0045,Cloud services,BUD-004426,1924.71,Paid,REG-03
EXP-002203,2026-02-23,2026,Q1,February,DEP-005,CC-103,CAT-013,SUB-006,VEN-0013,Software subscription,BUD-009197,855.83,Paid,REG-07
EXP-002324,2026-02-23,2026,Q1,February,DEP-010,CC-108,CAT-010,SUB-008,VEN-0062,Insurance expense,BUD-007855,6364.65,Approved,REG-01
EXP-003311,2026-02-23,2026,Q1,February,DEP-008,CC-102,CAT-014,SUB-027,VEN-0063,Recruitment expense,BUD-002466,2777.79,Pending,REG-05
EXP-003365,2026-02-23,2026,Q1,February,DEP-005,CC-104,CAT-008,SUB-035,VEN-0066,Business travel,BUD-002517,33249.05,Paid,REG-04
EXP-004193,2026-02-23,2026,Q1,February,DEP-003,CC-101,CAT-015,SUB-016,VEN-0062,Cloud services,BUD-009596,5035.93,Paid,REG-05
EXP-004374,2026-02-23,2026,Q1,February,DEP-010,CC-111,CAT-001,SUB-025,VEN-0030,Consulting fee,BUD-008490,6009.08,Approved,REG-02
EXP-005434,2026-02-23,2026,Q1,February,DEP-002,CC-108,CAT-001,SUB-037,VEN-0037,Consulting fee,BUD-007957,4837.06,Rejected,REG-06
EXP-005436,2026-02-23,2026,Q1,February,DEP-003,CC-106,CAT-010,SUB-024,VEN-0062,Marketing expense,BUD-005539,1350.77,Paid,REG-06
EXP-006288,2026-02-23,2026,Q1,February,DEP-001,CC-110,CAT-013,SUB-003,VEN-0041,Office supplies,BUD-001196,11615.76,Paid,REG-03
EXP-007618,2026-02-23,2026,Q1,February,DEP-006,CC-114,CAT-006,SUB-031,VEN-0026,Employee training,BUD-007325,17668.53,Approved,REG-06
EXP-008742,2026-02-23,2026,Q1,February,DEP-006,CC-115,CAT-001,SUB-030,VEN-0071,Utilities,BUD-001563,266.89,Rejected,REG-01
EXP-008915,2026-02-23,2026,Q1,February,DEP-002,CC-109,CAT-014,SUB-032,VEN-0087,Cloud services,BUD-005759,1579.14,Approved,REG-06
EXP-009743,2026-02-23,2026,Q1,February,DEP-009,CC-114,CAT-001,SUB-030,VEN-0070,Office supplies,BUD-001278,2993.04,Paid,REG-07
EXP-012000,2026-02-23,2026,Q1,February,DEP-004,CC-120,CAT-012,SUB-005,VEN-0068,Facility expense,BUD-002147,5092.36,Approved,REG-04
EXP-012482,2026-02-23,2026,Q1,February,DEP-005,CC-101,CAT-005,SUB-004,VEN-0002,Cloud services,BUD-006171,318.29,Pending,REG-07
EXP-014208,2026-02-23,2026,Q1,February,DEP-001,CC-104,CAT-005,SUB-034,VEN-0061,Facility expense,BUD-001948,6975.37,Pending,REG-05
EXP-014283,2026-02-23,2026,Q1,February,DEP-009,CC-112,CAT-013,SUB-039,VEN-0085,Equipment purchase,BUD-006468,4839.36,Paid,REG-04
EXP-014754,2026-02-23,2026,Q1,February,DEP-007,CC-120,CAT-010,SUB-007,VEN-0088,Utilities,BUD-009334,4013.92,Paid,REG-07
EXP-015041,2026-02-23,2026,Q1,February,DEP-009,CC-103,CAT-013,SUB-004,VEN-0063,Cloud services,BUD-001012,10327.23,Approved,REG-02
EXP-015078,2026-02-23,2026,Q1,February,DEP-007,CC-118,CAT-001,SUB-032,VEN-0030,Recruitment expense,BUD-001094,1416.94,Paid,REG-05
EXP-015534,2026-02-23,2026,Q1,February,DEP-005,CC-107,CAT-012,SUB-015,VEN-0068,Insurance expense,BUD-005130,9815.25,Paid,REG-08
EXP-015720,2026-02-23,2026,Q1,February,DEP-006,CC-101,CAT-014,SUB-024,VEN-0071,Business travel,BUD-005660,8522.49,Paid,REG-06
EXP-017116,2026-02-23,2026,Q1,February,DEP-006,CC-116,CAT-008,SUB-030,VEN-0063,Transportation,BUD-000906,451.54,Paid,REG-07
EXP-017421,2026-02-23,2026,Q1,February,DEP-003,CC-108,CAT-015,SUB-036,VEN-0067,Transportation,BUD-008598,1790.6,Rejected,REG-06
EXP-017555,2026-02-23,2026,Q1,February,DEP-002,CC-112,CAT-014,SUB-026,VEN-0001,Equipment purchase,BUD-003949,211532.67,Pending,REG-08
EXP-017675,2026-02-23,2026,Q1,February,DEP-008,CC-106,CAT-013,SUB-035,VEN-0001,Maintenance service,BUD-007657,13228.91,Paid,REG-05
EXP-019807,2026-02-23,2026,Q1,February,DEP-002,CC-120,CAT-010,SUB-038,VEN-0016,Utilities,BUD-005314,11448.06,Paid,REG-05
EXP-020117,2026-02-23,2026,Q1,February,DEP-001,CC-113,CAT-012,SUB-009,VEN-0087,Insurance expense,BUD-000051,16510.68,Paid,REG-03
EXP-020356,2026-02-23,2026,Q1,February,DEP-009,CC-111,CAT-005,SUB-021,VEN-0088,Office supplies,BUD-004802,3633.87,Paid,REG-06
EXP-020522,2026-02-23,2026,Q1,February,DEP-003,CC-106,CAT-008,SUB-039,VEN-0098,Maintenance service,BUD-008537,1915.12,Paid,REG-06
EXP-021725,2026-02-23,2026,Q1,February,DEP-008,CC-116,CAT-013,SUB-025,VEN-0064,Equipment purchase,BUD-007839,10248.64,Paid,REG-05
EXP-022155,2026-02-23,2026,Q1,February,DEP-001,CC-106,CAT-005,SUB-004,VEN-0068,Business travel,BUD-002079,28706.13,Paid,REG-01
EXP-023897,2026-02-23,2026,Q1,February,DEP-004,CC-119,CAT-012,SUB-031,VEN-0077,Professional services,BUD-002506,4491.96,Pending,REG-03
EXP-024113,2026-02-23,2026,Q1,February,DEP-003,CC-109,CAT-003,SUB-022,VEN-0034,Professional services,BUD-006198,2444.61,Paid,REG-01
EXP-024274,2026-02-23,2026,Q1,February,DEP-003,CC-101,CAT-008,SUB-015,VEN-0076,Maintenance service,BUD-004285,5128.78,Pending,REG-04
EXP-024594,2026-02-23,2026,Q1,February,DEP-005,CC-112,CAT-007,SUB-019,VEN-0067,Marketing expense,BUD-004893,2988.94,Paid,REG-06
EXP-024989,2026-02-23,2026,Q1,February,DEP-002,CC-112,CAT-009,SUB-009,VEN-0061,Utilities,BUD-003739,3935.07,Approved,REG-03
EXP-026503,2026-02-23,2026,Q1,February,DEP-010,CC-103,CAT-001,SUB-013,VEN-0018,Professional services,BUD-005342,6989.11,Paid,REG-06
EXP-027720,2026-02-23,2026,Q1,February,DEP-003,CC-118,CAT-014,SUB-037,VEN-0057,Marketing expense,BUD-005110,4695.41,Pending,REG-05
EXP-028119,2026-02-23,2026,Q1,February,DEP-003,CC-118,CAT-013,SUB-033,VEN-0052,Facility expense,BUD-006925,2479.22,Paid,REG-07
EXP-028345,2026-02-23,2026,Q1,February,DEP-002,CC-103,CAT-014,SUB-031,VEN-0006,Transportation,BUD-000548,7406.86,Approved,REG-08
EXP-030536,2026-02-23,2026,Q1,February,DEP-005,CC-117,CAT-004,SUB-007,VEN-0074,Equipment purchase,BUD-000448,6398.28,Paid,REG-01
EXP-031005,2026-02-23,2026,Q1,February,DEP-001,CC-112,CAT-004,SUB-014,VEN-0042,Software subscription,BUD-004947,2175.35,Paid,REG-02
EXP-031275,2026-02-23,2026,Q1,February,DEP-007,CC-114,CAT-013,SUB-027,VEN-0075,Consulting fee,BUD-002781,5950.89,Pending,REG-01
EXP-031635,2026-02-23,2026,Q1,February,DEP-007,CC-110,CAT-001,SUB-015,VEN-0030,Utilities,BUD-004061,2370.25,Paid,REG-07
EXP-033296,2026-02-23,2026,Q1,February,DEP-001,CC-120,CAT-011,SUB-021,VEN-0036,Office supplies,BUD-000411,25389.28,Paid,REG-07
EXP-033549,2026-02-23,2026,Q1,February,DEP-006,CC-104,CAT-005,SUB-025,VEN-0026,Cloud services,BUD-000068,802.91,Paid,REG-08
EXP-033558,2026-02-23,2026,Q1,February,DEP-004,CC-104,CAT-011,SUB-037,VEN-0051,Professional services,BUD-009576,6372.45,Paid,REG-03
EXP-034198,2026-02-23,2026,Q1,February,DEP-006,CC-103,CAT-005,SUB-001,VEN-0078,Professional services,BUD-004927,2369.15,Paid,REG-03
EXP-034980,2026-02-23,2026,Q1,February,DEP-007,CC-106,CAT-015,SUB-023,VEN-0061,Business travel,BUD-003363,4782.48,Pending,REG-02
EXP-036072,2026-02-23,2026,Q1,February,DEP-008,CC-114,CAT-007,SUB-018,VEN-0056,Consulting fee,BUD-007284,3565.17,Approved,REG-05
EXP-036485,2026-02-23,2026,Q1,February,DEP-009,CC-113,CAT-008,SUB-001,VEN-0027,Cloud services,BUD-004377,1630.62,Approved,REG-05
EXP-036680,2026-02-23,2026,Q1,February,DEP-009,CC-104,CAT-014,SUB-004,VEN-0006,Business travel,BUD-008979,2716.64,Paid,REG-04
EXP-038065,2026-02-23,2026,Q1,February,DEP-001,CC-104,CAT-012,SUB-027,VEN-0072,Recruitment expense,BUD-005236,3752.01,Pending,REG-07
EXP-039360,2026-02-23,2026,Q1,February,DEP-006,CC-108,CAT-002,SUB-007,VEN-0023,Employee training,BUD-001914,3531.29,Approved,REG-03
EXP-039571,2026-02-23,2026,Q1,February,DEP-010,CC-120,CAT-001,SUB-028,VEN-0022,Office supplies,BUD-008228,8650.2,Pending,REG-04
EXP-040562,2026-02-23,2026,Q1,February,DEP-001,CC-112,CAT-011,SUB-006,VEN-0093,Cloud services,BUD-009236,4714.68,Rejected,REG-05
EXP-041453,2026-02-23,2026,Q1,February,DEP-007,CC-103,CAT-006,SUB-023,VEN-0072,Office supplies,BUD-005026,13900.77,Paid,REG-01
EXP-041912,2026-02-23,2026,Q1,February,DEP-008,CC-118,CAT-009,SUB-002,VEN-0073,Transportation,BUD-002177,2711.74,Approved,REG-04
EXP-042104,2026-02-23,2026,Q1,February,DEP-003,CC-108,CAT-003,SUB-014,VEN-0033,Recruitment expense,BUD-002893,8678.96,Paid,REG-01
EXP-042454,2026-02-23,2026,Q1,February,DEP-002,CC-118,CAT-008,SUB-031,VEN-0035,Maintenance service,BUD-004464,9063.7,Pending,REG-07
EXP-042617,2026-02-23,2026,Q1,February,DEP-005,CC-116,CAT-004,SUB-020,VEN-0071,Equipment purchase,BUD-005287,3155.9,Approved,REG-06
EXP-042767,2026-02-23,2026,Q1,February,DEP-002,CC-120,CAT-001,SUB-002,VEN-0091,Insurance expense,BUD-005491,1342.37,Pending,REG-02
EXP-042974,2026-02-23,2026,Q1,February,DEP-006,CC-105,CAT-015,SUB-024,VEN-0062,Cloud services,BUD-001929,1236.41,Approved,REG-05
EXP-043230,2026-02-23,2026,Q1,February,DEP-002,CC-119,CAT-004,SUB-017,VEN-0001,Professional services,BUD-003750,3246.48,Paid,REG-02
EXP-044161,2026-02-23,2026,Q1,February,DEP-002,CC-110,CAT-015,SUB-037,VEN-0034,Facility expense,BUD-008472,9676.43,Paid,REG-06
EXP-044880,2026-02-23,2026,Q1,February,DEP-005,CC-117,CAT-001,SUB-016,VEN-0100,Facility expense,BUD-009863,4059.9,Approved,REG-07
EXP-045617,2026-02-23,2026,Q1,February,DEP-007,CC-109,CAT-006,SUB-022,VEN-0100,Utilities,BUD-006023,920.07,Approved,REG-02
EXP-046503,2026-02-23,2026,Q1,February,DEP-007,CC-102,CAT-015,SUB-024,VEN-0050,Office supplies,BUD-000848,17595.3,Paid,REG-05
EXP-046801,2026-02-23,2026,Q1,February,DEP-007,CC-109,CAT-004,SUB-022,VEN-0016,Marketing expense,BUD-001862,4544.77,Pending,REG-07
EXP-047489,2026-02-23,2026,Q1,February,DEP-004,CC-118,CAT-010,SUB-030,VEN-0034,Equipment purchase,BUD-008336,1066.57,Paid,REG-06
EXP-047829,2026-02-23,2026,Q1,February,DEP-001,CC-104,CAT-004,SUB-011,VEN-0019,Transportation,BUD-000215,2026.22,Pending,REG-01
EXP-049213,2026-02-23,2026,Q1,February,DEP-009,CC-119,CAT-014,SUB-016,VEN-0087,Maintenance service,BUD-009292,14295.39,Paid,REG-07
EXP-000290,2026-02-24,2026,Q1,February,DEP-006,CC-114,CAT-008,SUB-001,VEN-0092,Insurance expense,BUD-006752,25301.62,Paid,REG-07
EXP-000533,2026-02-24,2026,Q1,February,DEP-010,CC-115,CAT-011,SUB-033,VEN-0017,Utilities,BUD-000982,10699.99,Paid,REG-01
EXP-001066,2026-02-24,2026,Q1,February,DEP-001,CC-111,CAT-011,SUB-038,VEN-0096,Professional services,BUD-002998,18849.58,Paid,REG-01
EXP-001136,2026-02-24,2026,Q1,February,DEP-010,CC-111,CAT-002,SUB-037,VEN-0074,Equipment purchase,BUD-001881,1058.81,Pending,REG-07
EXP-001889,2026-02-24,2026,Q1,February,DEP-009,CC-106,CAT-015,SUB-020,VEN-0042,Business travel,BUD-001648,11821.4,Paid,REG-06
EXP-002131,2026-02-24,2026,Q1,February,DEP-005,CC-112,CAT-005,SUB-038,VEN-0081,Cloud services,BUD-009103,7744.7,Paid,REG-04
EXP-002422,2026-02-24,2026,Q1,February,DEP-006,CC-116,CAT-002,SUB-034,VEN-0088,Professional services,BUD-006433,1064.64,Approved,REG-01
EXP-003276,2026-02-24,2026,Q1,February,DEP-002,CC-107,CAT-001,SUB-017,VEN-0021,Recruitment expense,BUD-009971,1032.69,Pending,REG-07
EXP-003328,2026-02-24,2026,Q1,February,DEP-005,CC-107,CAT-002,SUB-003,VEN-0079,Consulting fee,BUD-008064,7693.91,Paid,REG-08
EXP-004106,2026-02-24,2026,Q1,February,DEP-006,CC-119,CAT-014,SUB-034,VEN-0069,Office supplies,BUD-008043,6563.35,Pending,REG-07
EXP-004362,2026-02-24,2026,Q1,February,DEP-003,CC-116,CAT-008,SUB-015,VEN-0042,Marketing expense,BUD-006250,8596.84,Rejected,REG-06
EXP-004449,2026-02-24,2026,Q1,February,DEP-008,CC-118,CAT-008,SUB-024,VEN-0095,Consulting fee,BUD-002292,4644.31,Approved,REG-05
EXP-004988,2026-02-24,2026,Q1,February,DEP-005,CC-114,CAT-009,SUB-036,VEN-0039,Recruitment expense,BUD-004060,1226.81,Paid,REG-03
EXP-005794,2026-02-24,2026,Q1,February,DEP-002,CC-119,CAT-004,SUB-032,VEN-0071,Facility expense,BUD-004728,9053.56,Pending,REG-08
EXP-006200,2026-02-24,2026,Q1,February,DEP-004,CC-104,CAT-001,SUB-005,VEN-0004,Transportation,BUD-009878,2799.63,Paid,REG-08
EXP-007371,2026-02-24,2026,Q1,February,DEP-006,CC-120,CAT-007,SUB-019,VEN-0039,Transportation,BUD-009559,6419.76,Paid,REG-07
EXP-007432,2026-02-24,2026,Q1,February,DEP-006,CC-103,CAT-015,SUB-025,VEN-0016,Marketing expense,BUD-002127,16694.4,Approved,REG-03
EXP-007462,2026-02-24,2026,Q1,February,DEP-005,CC-111,CAT-002,SUB-033,VEN-0014,Office supplies,BUD-003928,1789.3,Paid,REG-08
EXP-007761,2026-02-24,2026,Q1,February,DEP-009,CC-107,CAT-013,SUB-030,VEN-0003,Employee training,BUD-008033,6373.54,Pending,REG-08
EXP-008658,2026-02-24,2026,Q1,February,DEP-006,CC-102,CAT-002,SUB-011,VEN-0018,Utilities,BUD-006475,10629.17,Pending,REG-01
EXP-009598,2026-02-24,2026,Q1,February,DEP-009,CC-106,CAT-003,SUB-006,VEN-0061,Consulting fee,BUD-005627,2580.55,Approved,REG-05
EXP-009975,2026-02-24,2026,Q1,February,DEP-005,CC-115,CAT-006,SUB-002,VEN-0098,Employee training,BUD-002917,35371.04,Paid,REG-03
EXP-010366,2026-02-24,2026,Q1,February,DEP-006,CC-119,CAT-011,SUB-006,VEN-0083,Marketing expense,BUD-005370,10333.17,Paid,REG-05
EXP-010888,2026-02-24,2026,Q1,February,DEP-009,CC-109,CAT-010,SUB-033,VEN-0012,Consulting fee,BUD-009378,8775.59,Paid,REG-02
EXP-010995,2026-02-24,2026,Q1,February,DEP-008,CC-116,CAT-013,SUB-010,VEN-0092,Equipment purchase,BUD-009996,4678.14,Paid,REG-07
EXP-011700,2026-02-24,2026,Q1,February,DEP-010,CC-114,CAT-008,SUB-018,VEN-0095,Utilities,BUD-002138,4745.98,Pending,REG-05
EXP-012434,2026-02-24,2026,Q1,February,DEP-008,CC-116,CAT-004,SUB-035,VEN-0006,Consulting fee,BUD-007137,2698.47,Paid,REG-03
EXP-012526,2026-02-24,2026,Q1,February,DEP-007,CC-118,CAT-013,SUB-001,VEN-0080,Maintenance service,BUD-007812,2642.39,Paid,REG-03
EXP-013917,2026-02-24,2026,Q1,February,DEP-008,CC-106,CAT-007,SUB-028,VEN-0098,Cloud services,BUD-006948,1804.95,Approved,REG-07
EXP-014124,2026-02-24,2026,Q1,February,DEP-010,CC-104,CAT-012,SUB-030,VEN-0092,Insurance expense,BUD-002625,1597.44,Paid,REG-07
EXP-015111,2026-02-24,2026,Q1,February,DEP-003,CC-106,CAT-002,SUB-036,VEN-0094,Insurance expense,BUD-003656,3759.05,Approved,REG-06
EXP-015572,2026-02-24,2026,Q1,February,DEP-003,CC-103,CAT-013,SUB-034,VEN-0055,Business travel,BUD-006262,16070.98,Paid,REG-05
EXP-015577,2026-02-24,2026,Q1,February,DEP-008,CC-113,CAT-006,SUB-015,VEN-0017,Consulting fee,BUD-009009,8282.25,Approved,REG-05
EXP-015716,2026-02-24,2026,Q1,February,DEP-004,CC-109,CAT-014,SUB-038,VEN-0042,Professional services,BUD-002515,4606.93,Paid,REG-08
EXP-016507,2026-02-24,2026,Q1,February,DEP-009,CC-107,CAT-010,SUB-035,VEN-0043,Software subscription,BUD-000149,1390.63,Paid,REG-05
EXP-016541,2026-02-24,2026,Q1,February,DEP-005,CC-103,CAT-010,SUB-010,VEN-0084,Insurance expense,BUD-000777,1687.1,Approved,REG-03
EXP-016568,2026-02-24,2026,Q1,February,DEP-001,CC-113,CAT-008,SUB-012,VEN-0065,Employee training,BUD-007799,9205.81,Paid,REG-06
EXP-019586,2026-02-24,2026,Q1,February,DEP-007,CC-115,CAT-003,SUB-013,VEN-0017,Consulting fee,BUD-001820,8348.49,Paid,REG-07
EXP-019693,2026-02-24,2026,Q1,February,DEP-002,CC-103,CAT-009,SUB-011,VEN-0073,Employee training,BUD-007871,1954.32,Paid,REG-04
EXP-020003,2026-02-24,2026,Q1,February,DEP-006,CC-118,CAT-009,SUB-024,VEN-0035,Equipment purchase,BUD-005006,4287.38,Approved,REG-05
EXP-020025,2026-02-24,2026,Q1,February,DEP-010,CC-120,CAT-002,SUB-005,VEN-0100,Utilities,BUD-002824,1984.53,Paid,REG-07
EXP-020091,2026-02-24,2026,Q1,February,DEP-001,CC-104,CAT-010,SUB-026,VEN-0048,Transportation,BUD-003252,41834.63,Approved,REG-05
EXP-020119,2026-02-24,2026,Q1,February,DEP-005,CC-114,CAT-001,SUB-038,VEN-0088,Insurance expense,BUD-000620,17030.43,Paid,REG-03
EXP-020225,2026-02-24,2026,Q1,February,DEP-007,CC-101,CAT-001,SUB-032,VEN-0011,Equipment purchase,BUD-003905,2126.0,Approved,REG-06
EXP-021301,2026-02-24,2026,Q1,February,DEP-007,CC-120,CAT-007,SUB-004,VEN-0091,Software subscription,BUD-003591,2331.11,Paid,REG-05
EXP-021436,2026-02-24,2026,Q1,February,DEP-002,CC-103,CAT-008,SUB-033,VEN-0044,Consulting fee,BUD-004444,3375.89,Rejected,REG-06
EXP-022116,2026-02-24,2026,Q1,February,DEP-008,CC-111,CAT-002,SUB-003,VEN-0051,Marketing expense,BUD-007326,3083.94,Paid,REG-01
EXP-022350,2026-02-24,2026,Q1,February,DEP-003,CC-107,CAT-004,SUB-006,VEN-0013,Utilities,BUD-007566,20850.21,Pending,REG-05
